"","course_ids","created","id","professor_ids","review_text","workload_text","department_ids","name","number"
"11","1921","Sat, 26 Jan 2013 13:01:23 GMT","28050","1636","Top 5 (out of 1,024) reasons to avoid this course at all costs:

1. No matter how much Prob/Stats or Linear Algebra or just MATH in general you *think* you know, you're not ready for this course (especially if you're an undergrad.. if you're a superstar Ph.D student, make your own judgement).  For example, on one of the homeworks, we were asked to perform vector calculus, which is usually not covered in any of the prerequisites. Another example is when we were asked to do multiple indefinite integrals of a particularly long formula, by hand, during a midterm as a problem worth 20% of the grade.

2. He goes through very few examples in class, (and when he does, only a select few understand him) which means that most of the homework problems you have absolutely no idea how to do, even if you took the best notes humanly possible in his incredibly dull lectures. For this reason, academic honesty in its strictest definition (no looking through internet for answers, no collaboration on homeworks) is nowhere to be found, because it is impossible to do 90% of the workload in this class otherwise.

3. He can't teach. I will leave it at this because no other words can describe how truly bad he is.

4. Since this isn't an absolute requirement for any tracks (even for AI, you can take much better courses such as Spoken Language Processing), you can do yourself a favor and take this same course on Coursera or other excellent online alternatives if you would really like to learn Machine Learning. This is more ideal since Jebara's class is the least efficient place to do any learning.

5. http://www1.cs.columbia.edu/~jebara/ Look at his picture. He is smiling smugly at the pains you will have to go through to survive in his course.","5 Homeworks (5-20 hours of RESEARCH, because you ain't solving these with what you ""learned"" in class)
1 Midterm (Average was around 50)
1 Final","7","Machine Learning","COMS W4771"
"12","1921","Sat, 14 Dec 2013 21:27:07 GMT","28865","1636","Machine Learning by Prof. Jebara was an excellent class. There are not many graduate classes at Columbia where you feel you have learnt your money's worth. Trust me, this is one class where you will feel challenged and inspired. Prof. Jebara is good with giving intuitions about many things, picking examples from Vision, Genomics, NLP. You many find this course ""hard"", or ""uninteresting"", if you thought ML is ""cool"", or the sole image of Machine Learning in your head is from ML class by Andrew Ng on Coursera. This is a very maths based course, and he mentions this in the first class, and urges people to drop if they can't handle it. I guess it is fair on his part, to announce that the maths will be slighty tough, I wouldn't say even tough, just different. This course will help you a lot, if you want to read Machine Learning papers, do research in the field, because there is some very odd notation involved and the course will teach you that. My vote is take this course, if you are ready to dive into hour long lectures of Mathematical Proofs, but if you are upto it, this will be a great course.","5 Assignments : Assignments are actually easy, programing ones might take time depending on how familiar you are with matlab
2 quizzes, 
Midterm:easy","7","Machine Learning","COMS W4771"
"13","1921","Sun, 11 May 2014 21:31:54 GMT","29449","4057","If you find Itshack Pe'er teaching Machine Learning, avoid it, unless you know most concepts of ML in advance. 

Weekly assignments wasted most students hours and hours without any progress. The wording of assignment was very vague. To make situation worse the TAs were constantly unresponsive so you can't get clarification in time (and after the midterm they closed Piazza). 
The two quizzes, contained T/F questions, suffered same vagueness. 
The midterm question is interesting and good. although the grading of midterm is not very fair. it was OK. 
I have not taken the final exam yet, but the mock final seemed completely different to assignments and quizzes, to the extend that you might think it was for another course. ","weekly assignment (not easy!) + 2 quizzes (with 1 page cheat sheet) + 1 final + 1 mid","7","Machine Learning","COMS W4771"
"14","1921","Thu, 22 May 2014 00:32:05 GMT","29522","4057","Prof. Pe'er is really well-intentioned, and it's clear that he cares a lot about his students. I took a lot away from this class, even though it was a struggle. That said, DO NOT take this class if you're not remotely interested in machine learning - it's _not_ worth it. There are several other breadth/AI track courses that are (possibly) more interesting. If you _are_ interested in the subject, however, I'd definitely recommend taking this class with him instead of with Prof. Jebara. 

1) Teaching: If you have trouble staying awake in classes where professors speak really slowly/if you've ever been in one of the Mudd classrooms and know how boring they are, BRING COFFEE/TEA/anything that keeps you awake. Prof. Pe'er speaks really slowly, so much so that when you play his lectures at 1.5x speeds (they're all on CVN, which is great), it sounds like most people speaking at a normal pace. 
2) The material: While the class is very math-heavy (as are most courses on machine learning), Prof. Pe'er is very generous with his use of examples to provide better intuitions for the concepts/algorithms covered, and even tries to do live demonstrations to help make the math clearer. Some lectures and topics have a very steep learning curve even if you have the prerequisites covered, but I learned a tremendous amount from this class and I don't think I would have gotten that much from Prof. Jebara's far more theoretical approach. 
3) Homework: The homework is time consuming, not because each individual assignment is long, but because there are assignments EVERY WEEK. The assignments are hard, so starting in advance is essential (which means you're usually working on ML assignments 4 days a week at least), and responses on Piazza from the TAs are erratic and come in waves, so they're not reliable. Prof. Pe'er does allow group work with some constraints, so that usually makes working on assignments easier. But START EARLY. The assignments are also usually vaguely worded, which was a pain to deal with.
4) The tests: This was the most confusing part of the class. I think Prof. Pe'er experimented with a lot of testing styles because it was his first time teaching this class. (Either that, or he always throws 4 different testing styles at his students in all his other classes too because he thinks it builds character.) 
- Quizzes: multiple choice, where any number of choices could be true or false, and you lost points for either answering wrong or not answering at all. (So really, you had a 50% chance of getting it right anyway..) The questions on the quiz were theoretical and just requierd you to know the concepts, and some involved doing some basic calculations/inferences.
- Midterm: Easily the best test in this class. It was take-home and entirely programming, with 50% of the grade going towards an explanation of your approach. I think the grading was pretty fair - you got graded on the performance of your approach for the programming part, and the quality of your approach for the explanation. Very straightforward and doable in the 4 day timeframe given.
- Final: This came out of nowhere - the questions on the final ranged from proofs to algorithm creation to calculations - basically a very, very difficult exam. He gave us a practice final that, as it turned out, exactly resembled the actual final, but it still gave us no way to prepare, given that all the testing methods we'd had before were so different. It was almost impossibly long (though challenging and very interesting, required you to actually apply knowledge to real-world problems).

5) The curve: VERY generous curve. Another reason to definitely take this class with him and not Prof. Jebara. I think he really recognizes how hard he makes the class (in terms of workload, learning curve, difficulty of final) and curves to a high-ish B+. A large percentage of the class got A-range grades. 

Again, this is a professor who really cares about his students and the effort they put in, and isn't just looking to make this class frustrating and impossible. In general, he's very very responsive to feedback, even takes reasonable requests for class-wide extensions, and always tries really hard to make sure ever single student understands. I haven't had many 4000-level classes where that's the case, so this was refreshing. The class is still extremely frustrating, but ultimately rewarding if you like the material and put a lot of effort into the work.","Homework: 10 assignments (1 really simple setup assignment which includes a small Matlab script), 1 per week, all in Matlab  (25%)
Midterm: Programming with an explanation of approach (25%)
Quizzes: Two (a few weeks before and after the midterm) - multiple choice with any number of true/false options, theoretical (20% total)
Final: Impossibly long and very challenging final with lots of application- and theory- based questions. (30%)","7","Machine Learning","COMS W4771"
"15","1921","Tue, 27 May 2014 16:42:24 GMT","29586","4057","Machine Learning by Prof. Pe'er was an excellent class. The course was well structured, however the course load was pretty heavy. Nonetheless, the assignments and mid-term made you learn a lot. 

cons :-
1. The problem explanation in the assignments were vague at times. The TA's were irresponsive most of the times, thus most of the times went struggling with the problem statements.
2. It was difficult to follow prof in class, but hey, the lectures were recorded on CVN!

pros :-
1. The prof was very approachable and cared for his class.
2. He atleast tried to make sure that everyone gets the concepts right.

In a gist, i'd recommend this class to anyone who wants to learn machine learning in a way such that the intuition and math behind the concepts is both clear.
","~12 assignments(weekly) + 2 quizzes + midterm(take home, was sheer fun) + final(impossible)","7","Machine Learning","COMS W4771"
"16","1921","Tue, 03 Jun 2014 18:42:58 GMT","29610","4057","Machine Learning is a fascinating subject and is clearly a very valuable subject to know about. However, our class was very unfortunate to have been taught by Professor Pe'er. He is by far the worst professor I've ever had in my academic experience. To add insult to injury, he is very unapologetic about the way he manages things and treats his students unfairly. 

Assignments:
Every assignment included grammatical errors and unintelligible sentences in addition to mistakes in the problem descriptions. As a result, 1-2 day assignment would turn into a week-long affair. Future assignments are also based on answers to previous ones even though the class was not given the solution to the previous assignment. As a result, students who might have had incorrect answers in the previous assignment would unknowingly have errors in the next assignment.

Misinformation:
Professor Pe'er likes to portray himself as a fair individual but time and time again did he prove us wrong. Our first quiz was multiple choice test where correct answers were given 3 points and incorrect negative 2. However, the class was not told that leaving answers blank would result in negative marks too. Another example of this kind of behavior was demonstrated when he ran a poll to decide whether assignments should be due on a Friday or Wednesday. >80% of students who voted, voted for Friday yet the Professor appeared to have conveniently forgotten to tell the class that over 60% of the entire class needed to participate in the poll for it to be deemed valid. Something he decided to tell us after the fact. 

Sadly there are many more examples of this kind of behavior which is simply unprofessional. 

I can't speak to how Prof Jebara might teach this class and whether it's any better. But my main advice would be to stay away from Prof Pe'er, simply because you'll waste more time clearing up any confusions than being able to dedicate time to the actual subject.

 ","Weekly assignments - mostly time-consuming due to the fact that they had mistakes in them
2 Quizzes
Take home mid-term
In-class final ","7","Machine Learning","COMS W4771"
"17","1921","Sun, 22 Jun 2014 02:09:32 GMT","29645","4057","Pros: I thought the assignments were good, but super time consuming and there was one every week, that will squeeze all the time out of you, but in a way you learn.

Midterm fair and final was ok. Grading was reasonable.

Cons:
The worst classroom delivery I have ever seen in my entire life including school anywhere. Machine learning is no doubt fascinating but does require some foundation, but his classroom delivery is some of the worst I have ever seen, stammering, stuttering, is ok for CS 101, in a community college but totally unacceptable for a graduate level course in such a esteemed institution where the pay for professors is high and the fees are exorbitant.

On top of his inaudible and cringe inducing voice the material is complex but no doubt interesting. Professor needs to desperately address this and take a look at videos of himself on how to improve for future classes or otherwise just stay a researcher and not lecture.

Just look at the how well Andrew Ng did his course in Coursera on Machine Learning.

Because of the above it felt a waste of the money we spend on course here. I think Jebara would be much better, understandable and you would feel your moneys worth.

But if you can bear and listen to him maybe the course is made for you.
","Pretty tough but fair I thought for the scope of this course.","7","Machine Learning","COMS W4771"
"18","2386","Mon, 24 Nov 2003 00:00:00 GMT","6861","1812","Excellent course taught by an excellent professor! The course revolves around the idea of teaching a computer to extract information from visual images, such as the position of an object, the position of edges, shape/depth of a scene from multiple images. Some of it will make you rethink the many things we as humans take for granted, and Shree likes to insert pertinent biological/philosophical/tech-biz tidbits that encourage an appreciation for the material beyond a purely CS perspective. The underlying theory could potentially get very mathematical, but Shree avoids that and focuses instead on the general ideas and principles. In sum, the subject material is interesting, challenging at times but rarely impossible.  As a teacher, Shree is one of the best out there. He is entertaining, funny, and very dedicated to making sure we learn. He is also a very effective lecturer with excellent presentation. So, although he is quite a busy man (a lot of conferences to attend) and had the TAs teach a couple of classes, I feel that we learnt more in his classes than usual.  All in all, a great experience and highly recommended.","5 HW assignments, each of which involves both writting exercises and 3-5 programs. Programs can be challenging, but again there's nothing impossible. Shree and the TAs are very helpful. If you keep up with the class and don't procrastinate, you will be fine.","7","Computer Vision","COMS W4731"
"19","2386","Wed, 10 Dec 2003 00:00:00 GMT","7054","1812","I loved this course.  Professor Nayar is an excellent lecturer.  He provides the class with handouts containing almost every slide he uses (yes, he uses slides on a projector, which is usually a bad sign, but he pulls it off well)... over 400 pages per student across the term.  This minimizes how much you have to take down in terms of notes, and allows you to spend more of the lecture making sure you understand, rather than copying down diagrams.
I have to agree with the previous review: Professor Nayar's digressions are always interesting, and regardless of whether they help understand the material, they help understand the motivations, or how vision works in humans.
It's not an easy class, but if you come to lecture all the time and pay attention, you shouldn't have trouble with the homeworks... 
the midterm and final may be a different matter though.  However, the professor and TAs are very helpful in office hours.","The homeworks aren't so bad... 5 or 6 of them, and I found that the programming actually got easier as the term went on (after the third homework).  However, the midterm and final were... insane, I thought.  The best study advice I can give is:  If you think there's no way it'll be asked, memorize it.","7","Computer Vision","COMS W4731"
"20","2386","Wed, 16 Jan 2008 00:00:00 GMT","20826","1812","Prof Nayar is a natural. He is clear and cogent and drives all the relevant points home. Be sure to hang on to every word he says, because its generally very deep. If possible, make notes on top of the slides he gives, they make it easier to understand them when you study for the exam. This is a no-nonsense course, only relevant stuff is taught. Therefore, read the slides very thoroughly. Its not much to read, compared to the Horn book which is quiet abstruse. The class is a great learning experience. Particularly because of the simplicity that Prof Nayar brings to it. If you ever have anything remotely close to Vision take this class. If you don't, take it to experience what a great teacher is like.","5 assignments. If the first freaks you out, hang in there, things just get easier. Overall assignments are easy. The slide handouts are all you need to prepare for the exams, and yes, some presence of mind.","7","Computer Vision","COMS W4731"
"21","2386","Tue, 04 Mar 2008 00:00:00 GMT","21026","1812","Professor Nayar is tied for my favorite professor.  The main reason I believe he is so good is because he conveys material in an extremely concise, understandable and well-spoken manner and really knows the subject inside-
out.  He is also very approachable in person and makes an effort to know students on some basic level.

The only thing that was a little weird about the vision class was the lack of math -- it was all in the slides but there is essentially no math in the entire class, which is in sharp contrast to the textbook.  In addition, the first homework is pretty ridiculous in many ways and shouldn't be considered as a measure of the class' overall worth.

Programming assignments are engaging, and exams are very fair.  Prof. Nayar makes use of the entire spectrum of scores on exams, and I feel gives proper questions to let those who understand subjects thoroughly to stand out.  The one complaint about them is that he does not even give a format for the exam, let alone sample questions -- this was very nerve-wracking for me personally but it ended up OK in the end.","The workload for the class is VERY front-heavy, so just get down and dirty early to enjoy the freedom from work at the end of the semester.  It can definitely be a more difficult workload, but not too bad.","7","Computer Vision","COMS W4731"
"22","2386","Wed, 16 Apr 2008 00:00:00 GMT","21143","1812","Professor Shree Nayar is the best professor I met at Columbia.  The course is very informative.  He gives great lecture with a sense of humor.  The TA are very helpful.  The assignments are not that hard but yet gives you a sense of how things really work.

I highly recommend this course to anybody who has interest in vision/graphics.  It's a must for students in vision/graphics track.

Highly recommended.","Not bad.  The assignments are getting easier after the third one.  But you need to spend lots of time on the slides to make sure you really understands the materials.

Final and midterms are well organized.","7","Computer Vision","COMS W4731"
"23","2386","Wed, 12 May 2010 20:33:20 GMT","24370","1812","I can see why people like him, but the material is extremely difficult, beware!

He makes lectures interesting and funny, but he glosses over important concepts and you never feel like you understand anything until the difficult midterm and final come around. You'll have to study your ass off just to pass.

The programs are a lot fun. They take some thinking, but overall they're well-structured and very useful. The theory questions on homeworks are impossible.

What's very unfair about this course though is that you can't recover from a single bad grade on anything (hw, midterm, or final). A single mess-up will glare at you on your final grade, not to mention that the curve is very small. The difference between letter grades is very slight, only a few points will be bump you up from a B+ to an A (notice there's no A-). But only a few points will drop you down from a B+ to a B-.

Unfortunately he grades strictly by the numbers, and no amount of asking questions in class, going to office hours, or demonstrating grade improvement throughout the semester will factor into your final grade. He has no problem setting the average to a low grade.","5 homeworks (they get easier over time)
1 midterm (impossible)
1 final (difficult)","7","Computer Vision","COMS W4731"
"24","2386","Sun, 18 May 2014 06:56:07 GMT","29503","1812","Possibly the most difficult class in the CS department. 

Professor Nayar is also possibly the best professor in the department. Great lecturing style, clearly super intelligent, and genuinely does his best to make sure we understand the material. That said, we cover a lot of material in this class, and preparing for the exams is hellish. The exams generally cover some of the easier concepts in the class, but it's also easy to lose points on proofs and there are also quite a few questions where you just have to remember a specific detail or some model which you otherwise can't derive on the spot. No way around some of this stuff unless you put a lot of time into memorization of the material.

Homeworks are great! They're done in MATLAB now (I think he said they were in C until a couple years ago), so they're constantly evolving - Nayar admits as much himself, especially that he put a lot more material in the class and on the HWs this semester. This is not a class you want to procrastinate on (nor can you afford to). If you start the night before, you may stay up all night, and just not be able to finish due to the difficulty of some of these homeworks. You should start at least a few days before so you have time to consult the TAs because you will inevitably run into MATLAB bugs, amongst other issues with understanding the Vision algorithms themselves.

You should probably attend every class because Professor Nayar doesn't post any of the material on courseworks. The TAs print out all the lecture slides and you pick up one of these packets at the beginning of each class. These are literally just printouts of the slides, so you'll want to take miscellaneous notes and comments based on what the professor says while presenting each slide.

We didn't receive any information about the distribution of grades this semester, so I can only comment that my grade was definitely lower than expected. A few people have said the same thing about their grades, but we can't make any generalizations. Just know it's a hard class - if you get a low grade, don't worry too much about it because this is one of the best, most useful classes you'll take in the CS@CU department, from one of the best professors around.","5 homeworks (1-3 non-programming, 1-2 programming problems per HW). HW is 50% of your grade. Midterm (15%), Final (35%). Homework could take anywhere from 5 to 40 hours per assignment. Writing the skeleton code for basic functionality doesn't usually take too long if you understand the algorithms/concepts to use, but there are always faster and better ways to implement certain things. Whether it's MATLAB vectorization or clever use of convolutions, you have to think things through pretty well to attain top marks. This takes time, and can cause problems if you're not already familiar with MATLAB syntax and other tricks. ","7","Computer Vision","COMS W4731"
"25","2386","Sun, 08 Jun 2014 06:39:27 GMT","29624","1812","Vision was the most rewarding class by far. Prof. Nayar is funny, smart and makes lectures very interesting. He has an answer to all of your questions. He likes discipline, mind you, but is not that fanatic about it.

You cannot miss any of his lectures as the slides will stare at you when you prepare for the midterm or final. You get printed slides so you just need to take down additional notes (if any).  In Spring 2014, he tried a lot of new material and so the overall workload increased exponentially after midterm. He also took feedback post midterm and in the last class to update the class materials. There were review classes in the lecture before the tests which were quite helpful, if at all you started preparing!

It helps to have a study group as making sense of each slide takes up a lot of time although everything seems like a breeze during the class. TA's were very helpful. Thomas was a little picky in giving points but used to explain important concepts easily. You won't understand where exactly you lost points but they do indicate the relevant challenge number. Though programming in MATLAB seems easy, debugging is a headache. Make sure you proceed step by step. Just a tip: avoid built in functions unless you are completely sure of what they return. Getting a working solution was not enough to secure full points. You need to provide a 'smart' solution.

I was taking Computer Graphics along with it and I must say a lot of my fundamentals got cleared through this class. His 'Math Primer' slides were just mind-boggling. Everything was explained in such an elegant manner. Overall, ""you get a lot for the tuition you pay"" in Prof. Nayar's words!","Heavy. 5 Homeworks (1 Theory, 4 Programming + Theory) + Midterm + Final.

You generally have more than two weeks for each HW. No late days. First assignment had basic MATLAB intro but some challenging theory questions. Second one was the toughest for me and I lost a lot of points since I started just the night before. Rest of the HWs were decent and rewarding provided you start early i.e. the previous weekend or so. You implement a panorama stitcher, refocusing app...how cool is that!

Midterm as well as the final were not tough but there were few challenging questions to identify people who could think a little out of the box. Overall the avg was quite high ~ 20/30 midterm and ~ 35/48 final.","7","Computer Vision","COMS W4731"
"26","2387","Wed, 10 Dec 2003 00:00:00 GMT","7055","47","This is a spectacular class!

It's officially limited to 30, and there's a chance you'll have to compete somewhat for a spot in the class, but that's rare - my class had 23 or so people at the beginning, and ended up at 21 for the bulk of the term.

Unlike most CS classes, Programming & Problem Solving is a discussion-based class.  There are four projects across the term (each covering about 3 weeks).  There are 5 discussion classes per problem (in which the class demos their latest solutions and discusses their approaches), and one class where each group presents their report.
Groups are randomly determined, but you can request to work with particular students (but you can only work with each person on ONE project).  The groundwork for the problem-solving has been done for you - the TA provides the class with a simulator program and the interface for your code to use, so you can dive in and typically write a simple/naive solution to the problem in twenty minutes or so, leaving you most of the project time to create and implement more complex solutions - there is almost no setup work.
The class works on full disclosure and full sharing - you can take any code you find online and use it, as long as you say you did, and you can rip off your classmates as much as you want, as long as you credit them for what you ripped off.
One of the great things about this class is that it brings you into a group of some of the best minds currently studying at the school.  It will have you thinking differently about all sorts of problems.  The other great thing about the class is how I always left the discussions wanting to work on the project - unlike most classes where the assignments are fairly arbitrary, you have a great deal of leeway in the deliverable, and typically you have something you want to try.
I would recomend this class to anybody who feels comfortable with a discussion-
oriented problem-solving case study.

Also, I would reccomend Professor Ross' databases course - he is an excellent professor.","It really varies by both your group and how much work you want to put into the class.  However, the more you put in, the more you get out.  And you'll probably find you want to work more for this class than your other classes.","7","Programming & Problem Solving","COMS W4444"
"27","2387","Mon, 15 Dec 2003 00:00:00 GMT","7129","47","As you can read on CULPA and the SEAS Oracle, students who have taken this course generally have lots of positive things to say about it, most of which are absolutely true.

However, because the course places such a huge emphasis on collaboration and the interchange of ideas,  what you get out of it varies greatly with the competence and creativity of your fellow classmates.  For some reason, Prof. Ross seems convinced that the course ""self-selects"" smart people, that those enrolled in it are naturally highly critical/creative thinkers.  This may have been true for past offerings of this course, but I did not find it to be the case when I took it.

Out of 22 students, maybe 8 regularly produced creative, original ideas and could competently implement them.  Most of the others were pretty average, while a few people were just plain dumb, lazy, or both.  This may sound harsh, but when you find yourself teamed up with one or (gasp) two of these people and have to think through an inventive problem solution, code it, and write the final report all by yourself, you *will* feel your urge to kill rising.  Also bear in mind that all members of a group receive the same grade, and there is no formal peer review process.

I still recommend this course; it has several important merits that others have mentioned, and what you learn in it will stay relevant long after you forget the intricate details of distributed transactions or lambda calculus.  If you put in the work, you will walk away content unless, like me, you don't suffer fools gladly.  If you don't put in the work, you will still do relatively well at the expense of those who do.","Up to you.  You are, of course, encouraged to put in an equitable amount of work, but there do not seem to be any serious repercussions for those who do not.","7","Programming & Problem Solving","COMS W4444"
